showRange,movieNm,movieCd,rank,movieId
20140210~20140216,명탐정 코난 : 탐정들의 진혼가,20068659,8,1067
20140210~20140216,프랑켄슈타인: 불멸의 영웅,20147096,9,1069
20140210~20140216,레고 무비,20136445,10,1070
20140203~20140209,수상한 그녀,20131102,1,1052
20140203~20140209,겨울왕국,20136803,2,1055
20140203~20140209,남자가 사랑할 때,20137043,3,1068
20140203~20140209,프랑켄슈타인: 불멸의 영웅,20147096,4,1069
20140203~20140209,또 하나의 약속,20122787,5,1065
20140203~20140209,변호인,20134803,6,1071
20140203~20140209,피끓는 청춘,20139881,7,1072
20140203~20140209,넛잡: 땅콩 도둑들,20136800,8,1073
20140203~20140209,레고 무비,20136445,9,1070
20140203~20140209,조선미녀삼총사,20126090,10,1074
20140127~20140202,겨울왕국,20136803,1,1055
20140127~20140202,수상한 그녀,20131102,2,1052
20140127~20140202,남자가 사랑할 때,20137043,3,1068
20140127~20140202,피끓는 청춘,20139881,4,1072
20140127~20140202,변호인,20134803,5,1071
20140127~20140202,조선미녀삼총사,20126090,6,1074
20140127~20140202,넛잡: 땅콩 도둑들,20136800,7,1073
20140127~20140202,폴리스 스토리 2014,20147250,8,1075
20140127~20140202,인사이드 르윈,20133585,9,1076
20140127~20140202,디노타샤: 공룡대탐험,20147161,10,1077
20140120~20140126,겨울왕국,20136803,1,1055
20140120~20140126,수상한 그녀,20131102,2,1052
20140120~20140126,피끓는 청춘,20139881,3,1072
20140120~20140126,남자가 사랑할 때,20137043,4,1068
20140120~20140126,변호인,20134803,5,1071
20140120~20140126,더 울프 오브 월스트리트,20136812,6,1078
20140120~20140126,잭 라이언 : 코드네임 쉐도우,20136337,7,1079
20140120~20140126,용의자,20124938,8,1080
20140120~20140126,극장판 가면라이더 VS 파워레인저 슈퍼히어로 대전,20136860,9,1081
20140120~20140126,타잔 3D,20134533,10,1082
20140113~20140119,겨울왕국,20136803,1,1055
20140113~20140119,변호인,20134803,2,1071
20140113~20140119,용의자,20124938,3,1080
20140113~20140119,플랜맨,20138224,4,1083
20140113~20140119,잭 라이언 : 코드네임 쉐도우,20136337,5,1079
20140113~20140119,더 울프 오브 월스트리트,20136812,6,1078
20140113~20140119,타잔 3D,20134533,7,1082
20140113~20140119,월터의 상상은 현실이 된다,20134046,8,1084
20140113~20140119,어바웃 타임,20135428,9,1085
20140113~20140119,"극장판 포켓몬스터 베스트위시: 신의 속도 게노세크트, 뮤츠의 각성",20134592,10,1086
20140106~20140112,변호인,20134803,1,1071
20140106~20140112,용의자,20124938,2,1080
20140106~20140112,타잔 3D,20134533,3,1082
20140106~20140112,플랜맨,20138224,4,1083
20140106~20140112,월터의 상상은 현실이 된다,20134046,5,1084
20140106~20140112,더 울프 오브 월스트리트,20136812,6,1078
20140106~20140112,"극장판 포켓몬스터 베스트위시: 신의 속도 게노세크트, 뮤츠의 각성",20134592,7,1086
20140106~20140112,어바웃 타임,20135428,8,1085
20140106~20140112,썬더와 마법저택,20134206,9,1087
20140106~20140112,엔더스 게임,20131246,10,1088
20131230~20140105,변호인,20134803,1,1071
20131230~20140105,용의자,20124938,2,1080
20131230~20140105,엔더스 게임,20131246,3,1088
20131230~20140105,월터의 상상은 현실이 된다,20134046,4,1084
20131230~20140105,썬더와 마법저택,20134206,5,1087
20131230~20140105,어바웃 타임,20135428,6,1085
20131230~20140105,저스틴,20135369,7,1089
20131230~20140105,호빗: 스마우그의 폐허,20134267,8,1090
20131230~20140105,다이노소어 어드벤처 3D,20134984,9,1091
20131230~20140105,집으로 가는 길,20134123,10,1092
20131223~20131229,변호인,20134803,1,1071
20131223~20131229,용의자,20124938,2,1080
20131223~20131229,어바웃 타임,20135428,3,1085
20131223~20131229,호빗: 스마우그의 폐허,20134267,4,1090
20131223~20131229,썬더와 마법저택,20134206,5,1087
20131223~20131229,집으로 가는 길,20134123,6,1092
20131223~20131229,다이노소어 어드벤처 3D,20134984,7,1091
20131223~20131229,캐치미,20139981,8,1093
20131223~20131229,세이빙 산타,20135427,9,1094
20131223~20131229,비행기,20136308,10,1095
20131216~20131222,변호인,20134803,1,1071
20131216~20131222,호빗: 스마우그의 폐허,20134267,2,1090
20131216~20131222,어바웃 타임,20135428,3,1085
20131216~20131222,집으로 가는 길,20134123,4,1092
20131216~20131222,캐치미,20139981,5,1093
20131216~20131222,다이노소어 어드벤처 3D,20134984,6,1091
20131216~20131222,비행기,20136308,7,1095
20131216~20131222,세이빙 산타,20135427,8,1094
20131216~20131222,인시디어스: 두번째 집,20135657,9,1096
20131216~20131222,이스케이프 플랜,20135370,10,1097
20131209~20131215,호빗: 스마우그의 폐허,20134267,1,1090
20131209~20131215,집으로 가는 길,20134123,2,1092
20131209~20131215,어바웃 타임,20135428,3,1085
20131209~20131215,인시디어스: 두번째 집,20135657,4,1096
20131209~20131215,이스케이프 플랜,20135370,5,1097
20131209~20131215,하늘에서 음식이 내린다면 2,20133701,6,1098
20131209~20131215,결혼전야,20136061,7,1099
20131209~20131215,열한시,20124402,8,1100
20131209~20131215,헝거게임: 캣칭 파이어,20138544,9,1101
20131209~20131215,친구 2,20137044,10,1102
20131202~20131208,어바웃 타임,20135428,1,1085
20131202~20131208,열한시,20124402,2,1100
20131202~20131208,인시디어스: 두번째 집,20135657,3,1096
20131202~20131208,결혼전야,20136061,4,1099
20131202~20131208,헝거게임: 캣칭 파이어,20138544,5,1101
20131202~20131208,하늘에서 음식이 내린다면 2,20133701,6,1098
20131202~20131208,친구 2,20137044,7,1102
20131202~20131208,창수,20110881,8,1103
20131202~20131208,이스케이프 플랜,20135370,9,1097
20131202~20131208,버틀러: 대통령의 집사,20134268,10,1104
20131125~20131201,결혼전야,20136061,1,1099
20131125~20131201,열한시,20124402,2,1100
20131125~20131201,친구 2,20137044,3,1102
20131125~20131201,헝거게임: 캣칭 파이어,20138544,4,1101
20131125~20131201,창수,20110881,5,1103
20131125~20131201,하늘에서 음식이 내린다면 2,20133701,6,1098
20131125~20131201,토르: 다크 월드,20138355,7,1105
20131125~20131201,더 파이브,20134801,8,1106
20131125~20131201,리딕,20132824,9,1107
20131125~20131201,그래비티,20139221,10,240
20131118~20131124,친구 2,20137044,1,1102
20131118~20131124,헝거게임: 캣칭 파이어,20138544,2,1101
20131118~20131124,결혼전야,20136061,3,1099
20131118~20131124,더 파이브,20134801,4,1106
20131118~20131124,토르: 다크 월드,20138355,5,1105
20131118~20131124,하늘에서 음식이 내린다면 2,20133701,6,1098
20131118~20131124,그래비티,20139221,7,240
20131118~20131124,동창생,20127595,8,1108
20131118~20131124,카운슬러,20133152,9,1109
20131118~20131124,공범,20129606,10,1110
20131111~20131117,친구 2,20137044,1,1102
20131111~20131117,토르: 다크 월드,20138355,2,1105
20131111~20131117,더 파이브,20134801,3,1106
20131111~20131117,동창생,20127595,4,1108
20131111~20131117,그래비티,20139221,5,240
20131111~20131117,공범,20129606,6,1110
20131111~20131117,카운슬러,20133152,7,1109
20131111~20131117,더 퍼지,20139601,8,1111
20131111~20131117,노브레싱,20138223,9,1112
20131111~20131117,블랙 가스펠,20131245,10,1113
20131104~20131110,토르: 다크 월드,20138355,1,1105
20131104~20131110,동창생,20127595,2,1108
20131104~20131110,그래비티,20139221,3,240
20131104~20131110,공범,20129606,4,1110
20131104~20131110,노브레싱,20138223,5,1112
20131104~20131110,더 퍼지,20139601,6,1111
20131104~20131110,응징자,20122786,7,1114
20131104~20131110,소원,20134582,8,1115
20131104~20131110,세이프 헤이븐,20133760,9,1116
20131104~20131110,화이트 고릴라,20134144,10,1117
20131028~20131103,토르: 다크 월드,20138355,1,1105
20131028~20131103,그래비티,20139221,2,240
20131028~20131103,공범,20129606,3,1110
20131028~20131103,노브레싱,20138223,4,1112
20131028~20131103,응징자,20122786,5,1114
20131028~20131103,화이: 괴물을 삼킨 아이,20123383,6,1118
20131028~20131103,소원,20134582,7,1115
20131028~20131103,캡틴 필립스,20132821,8,1119
20131028~20131103,톱스타,20120428,9,1120
20131028~20131103,화이트 고릴라,20134144,10,1117
20131021~20131027,그래비티,20139221,1,240
20131021~20131027,공범,20129606,2,1110
20131021~20131027,화이: 괴물을 삼킨 아이,20123383,3,1118
20131021~20131027,소원,20134582,4,1115
20131021~20131027,캡틴 필립스,20132821,5,1119
20131021~20131027,톱스타,20120428,6,1120
20131021~20131027,배우는 배우다,20134124,7,1121
20131021~20131027,롤러코스터,20122785,8,1122
20131021~20131027,밤의 여왕,20123384,9,1123
20131021~20131027,관상,20126091,10,1124
20131014~20131020,그래비티,20139221,1,240
20131014~20131020,화이: 괴물을 삼킨 아이,20123383,2,1118
20131014~20131020,소원,20134582,3,1115
20131014~20131020,롤러코스터,20122785,4,1122
20131014~20131020,밤의 여왕,20123384,5,1123
20131014~20131020,관상,20126091,6,1124
20131014~20131020,깡철이,20123381,7,1125
20131014~20131020,컨저링,20131381,8,1126
20131014~20131020,러시 : 더 라이벌,20132120,9,1127
20131014~20131020,캡틴 필립스,20132821,10,1119
20131007~20131013,화이: 괴물을 삼킨 아이,20123383,1,1118
20131007~20131013,소원,20134582,2,1115
20131007~20131013,깡철이,20123381,3,1125
20131007~20131013,관상,20126091,4,1124
20131007~20131013,컨저링,20131381,5,1126
20131007~20131013,러시 : 더 라이벌,20132120,6,1127
20131007~20131013,슈퍼배드 2,20122089,7,1128
20131007~20131013,프리즈너스,20130783,8,1129
20131007~20131013,몬스터 대학교,20135001,9,1130
20131007~20131013,로덴시아: 마법왕국의 전설,20132261,10,1131
20130930~20131006,깡철이,20123381,1,1125
20130930~20131006,소원,20134582,2,1115
20130930~20131006,관상,20126091,3,1124
20130930~20131006,컨저링,20131381,4,1126
20130930~20131006,스파이,20124086,5,1132
20130930~20131006,프리즈너스,20130783,6,1129
20130930~20131006,슈퍼배드 2,20122089,7,1128
20130930~20131006,몬스터 대학교,20135001,8,1130
20130930~20131006,로덴시아: 마법왕국의 전설,20132261,9,1131
20130930~20131006,정글번치 : 빙산으로의 귀환,20128079,10,1133
20130923~20130929,관상,20126091,1,1124
20130923~20130929,컨저링,20131381,2,1126
20130923~20130929,스파이,20124086,3,1132
20130923~20130929,히든 카드,20131630,4,1134
20130923~20130929,몬스터 대학교,20135001,5,1130
20130923~20130929,슈퍼배드 2,20122089,6,1128
20130923~20130929,섀도우 헌터스: 뼈의 도시,20129588,7,1135
20130923~20130929,퍼시 잭슨과 괴물의 바다,20137562,8,1136
20130923~20130929,블루 재스민,20131541,9,1137
20130923~20130929,소원,20134582,10,1115
20130916~20130922,관상,20126091,1,1124
20130916~20130922,스파이,20124086,2,1132
20130916~20130922,컨저링,20131381,3,1126
20130916~20130922,몬스터 대학교,20135001,4,1130
20130916~20130922,슈퍼배드 2,20122089,5,1128
20130916~20130922,섀도우 헌터스: 뼈의 도시,20129588,6,1135
20130916~20130922,퍼시 잭슨과 괴물의 바다,20137562,7,1136
20130916~20130922,설국열차,20126674,8,1138
20130916~20130922,프리버즈: 밍쿠와 찌아의 도시 대탈출,20131001,9,1139
20130916~20130922,나우 유 씨 미 : 마술사기단,20138881,10,1140
20130909~20130915,관상,20126091,1,1124
20130909~20130915,스파이,20124086,2,1132
20130909~20130915,섀도우 헌터스: 뼈의 도시,20129588,3,1135
20130909~20130915,몬스터 대학교,20135001,4,1130
20130909~20130915,퍼시 잭슨과 괴물의 바다,20137562,5,1136
20130909~20130915,슈퍼배드 2,20122089,6,1128
20130909~20130915,나우 유 씨 미 : 마술사기단,20138881,7,1140
20130909~20130915,숨바꼭질,20136049,8,1141
20130909~20130915,엘리시움,20137811,9,1142
20130909~20130915,설국열차,20126674,10,1138
20130902~20130908,스파이,20124086,1,1132
20130902~20130908,나우 유 씨 미 : 마술사기단,20138881,2,1140
20130902~20130908,엘리시움,20137811,3,1142
20130902~20130908,숨바꼭질,20136049,4,1141
20130902~20130908,설국열차,20126674,5,1138
20130902~20130908,감기,20124937,6,1143
20130902~20130908,슈퍼배드 2,20122089,7,1128
20130902~20130908,바람이 분다,20132082,8,1144
20130902~20130908,잡스,20139265,9,1145
20130902~20130908,더 테러 라이브,20136052,10,1146
20130826~20130901,나우 유 씨 미 : 마술사기단,20138881,1,1140
20130826~20130901,숨바꼭질,20136049,2,1141
20130826~20130901,엘리시움,20137811,3,1142
20130826~20130901,감기,20124937,4,1143
20130826~20130901,설국열차,20126674,5,1138
20130826~20130901,잡스,20139265,6,1145
20130826~20130901,더 테러 라이브,20136052,7,1146
20130826~20130901,슈퍼배드 2,20122089,8,1128
20130826~20130901,드래곤볼Z : 신들의 전쟁,20131681,9,1147
20130826~20130901,일대종사,20139072,10,1148
20130819~20130825,숨바꼭질,20136049,1,1141
20130819~20130825,나우 유 씨 미 : 마술사기단,20138881,2,1140
20130819~20130825,감기,20124937,3,1143
20130819~20130825,설국열차,20126674,4,1138
20130819~20130825,더 테러 라이브,20136052,5,1146
20130819~20130825,에픽 : 숲속의 전설,20138202,6,1149
20130819~20130825,R.I.P.D. : 알.아이.피.디.,20138421,7,1150
20130819~20130825,일대종사,20139072,8,1148
20130819~20130825,터보,20137549,9,1151
20130819~20130825,개구쟁이 스머프 2,20136761,10,1152
20130812~20130818,숨바꼭질,20136049,1,1141
20130812~20130818,설국열차,20126674,2,1138
20130812~20130818,감기,20124937,3,1143
20130812~20130818,더 테러 라이브,20136052,4,1146
20130812~20130818,에픽 : 숲속의 전설,20138202,5,1149
20130812~20130818,터보,20137549,6,1151
20130812~20130818,명탐정 코난 : 수평선상의 음모,20058720,7,1153
20130812~20130818,개구쟁이 스머프 2,20136761,8,1152
20130812~20130818,레드: 더 레전드,20136962,9,1154
20130812~20130818,슈퍼윙스 3D,20130569,10,1155
20130805~20130811,설국열차,20126674,1,1138
20130805~20130811,더 테러 라이브,20136052,2,1146
20130805~20130811,에픽 : 숲속의 전설,20138202,3,1149
20130805~20130811,터보,20137549,4,1151
20130805~20130811,개구쟁이 스머프 2,20136761,5,1152
20130805~20130811,명탐정 코난 : 수평선상의 음모,20058720,6,1153
20130805~20130811,레드: 더 레전드,20136962,7,1154
20130805~20130811,감기,20124937,8,1143
20130805~20130811,감시자들,20122783,9,1156
20130805~20130811,더 울버린,20137121,10,1157
20130729~20130804,설국열차,20126674,1,1138
20130729~20130804,더 테러 라이브,20136052,2,1146
20130729~20130804,터보,20137549,3,1151
20130729~20130804,레드: 더 레전드,20136962,4,1154
20130729~20130804,개구쟁이 스머프 2,20136761,5,1152
20130729~20130804,감시자들,20122783,6,1156
20130729~20130804,더 울버린,20137121,7,1157
20130729~20130804,미스터 고,20124082,8,1158
20130729~20130804,퍼시픽 림,20136961,9,1159
20130729~20130804,극장판 도라에몽: 진구의 비밀도구 박물관,20139383,10,1160
20130722~20130728,레드: 더 레전드,20136962,1,1154
20130722~20130728,더 울버린,20137121,2,1157
20130722~20130728,감시자들,20122783,3,1156
20130722~20130728,터보,20137549,4,1151
20130722~20130728,미스터 고,20124082,5,1158
20130722~20130728,퍼시픽 림,20136961,6,1159
20130722~20130728,더 테러 라이브,20136052,7,1146
20130722~20130728,월드 워 Z,20122122,8,1161
20130722~20130728,극장판 도라에몽: 진구의 비밀도구 박물관,20139383,9,1160
20130722~20130728,더 웹툰: 예고살인,20129114,10,1162
20130715~20130721,감시자들,20122783,1,1156
20130715~20130721,레드: 더 레전드,20136962,2,1154
20130715~20130721,퍼시픽 림,20136961,3,1159
20130715~20130721,미스터 고,20124082,4,1158
20130715~20130721,월드 워 Z,20122122,5,1161
20130715~20130721,더 웹툰: 예고살인,20129114,6,1162
20130715~20130721,터보,20137549,7,1151
20130715~20130721,토니 스토리: 깡통제국의 비밀,20139141,8,1163
20130715~20130721,은밀하게 위대하게,20126672,9,1164
20130715~20130721,론 레인저,20136862,10,1165
